=== preflight ===
NVIDIA GeForce RTX 3090, 24576 MiB
torch 1.13.1+cu117 | cuda True
  found: /home/asm242/entexBERT-2/DNABERT-2-117M-attention
  found: /home/asm242/reference_genome/hg38.fa
  found: /home/asm242/palmer_scratch/entex_data/hetSNVs.tsv
  found: /home/asm242/palmer_scratch/entexBERT-2_experiments/ADASTRA/ctcf_adastra_evalset.csv
  found: /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/inputs/train.meta.csv
  found: /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/inputs/dev.meta.csv

=== STEP A: select best 2a checkpoint ===
[STEP A] BEST 2a: s=20  dev_spearman=0.06330
[STEP A] ckpt = /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2a_s20
[STEP A] OK

=== STEP 2b: gentle unfreeze from best 2a (s=20) ===
{'loss': 0.2603, 'learning_rate': 1.2000000000000002e-06, 'epoch': 0.0}
{'eval_loss': 0.3516937494277954, 'eval_mse': 0.3577696986483581, 'eval_pearson': 0.2545960601360701, 'eval_spearman': 0.07475588766126126, 'eval_auroc': 0.5300483234554905, 'eval_runtime': 19.9742, 'eval_samples_per_second': 1116.892, 'eval_steps_per_second': 17.473, 'epoch': 1.82}
{'loss': 0.5667, 'learning_rate': 2.68679501314562e-07, 'epoch': 1.82}
{'loss': 0.2683, 'learning_rate': 2.6613518785514375e-07, 'epoch': 1.82}
{'loss': 0.2174, 'learning_rate': 2.635908743957255e-07, 'epoch': 1.82}
{'loss': 0.516, 'learning_rate': 2.6104656093630735e-07, 'epoch': 1.83}
{'loss': 0.3666, 'learning_rate': 2.585022474768892e-07, 'epoch': 1.83}
{'loss': 0.3338, 'learning_rate': 2.5595793401747095e-07, 'epoch': 1.83}
{'loss': 0.7181, 'learning_rate': 2.534136205580528e-07, 'epoch': 1.83}
{'loss': 0.622, 'learning_rate': 2.508693070986346e-07, 'epoch': 1.83}
{'loss': 0.6575, 'learning_rate': 2.483249936392164e-07, 'epoch': 1.83}
{'loss': 0.6021, 'learning_rate': 2.4578068017979815e-07, 'epoch': 1.84}
{'loss': 0.436, 'learning_rate': 2.4323636672038e-07, 'epoch': 1.84}
{'loss': 0.7439, 'learning_rate': 2.4069205326096175e-07, 'epoch': 1.84}
{'loss': 0.9366, 'learning_rate': 2.3814773980154357e-07, 'epoch': 1.84}
{'loss': 0.4731, 'learning_rate': 2.3560342634212535e-07, 'epoch': 1.84}
{'loss': 0.2712, 'learning_rate': 2.3305911288270717e-07, 'epoch': 1.84}
{'loss': 0.4172, 'learning_rate': 2.3051479942328895e-07, 'epoch': 1.85}
{'loss': 0.2715, 'learning_rate': 2.2797048596387075e-07, 'epoch': 1.85}
{'loss': 0.3679, 'learning_rate': 2.2542617250445257e-07, 'epoch': 1.85}
{'loss': 0.3363, 'learning_rate': 2.2288185904503435e-07, 'epoch': 1.85}
{'loss': 0.5782, 'learning_rate': 2.2033754558561617e-07, 'epoch': 1.85}
{'loss': 0.2784, 'learning_rate': 2.1779323212619795e-07, 'epoch': 1.86}
{'loss': 0.477, 'learning_rate': 2.1524891866677977e-07, 'epoch': 1.86}
{'loss': 0.2574, 'learning_rate': 2.1270460520736155e-07, 'epoch': 1.86}
{'loss': 0.3958, 'learning_rate': 2.1016029174794335e-07, 'epoch': 1.86}
{'loss': 0.3932, 'learning_rate': 2.0761597828852515e-07, 'epoch': 1.86}
{'eval_loss': 0.35178858041763306, 'eval_mse': 0.35785763669422965, 'eval_pearson': 0.2535141030757511, 'eval_spearman': 0.07478621523638926, 'eval_auroc': 0.5302708120336715, 'eval_runtime': 19.9592, 'eval_samples_per_second': 1117.728, 'eval_steps_per_second': 17.486, 'epoch': 1.86}
{'loss': 0.4433, 'learning_rate': 2.0507166482910695e-07, 'epoch': 1.86}
{'loss': 0.4222, 'learning_rate': 2.0252735136968877e-07, 'epoch': 1.87}
{'loss': 0.2779, 'learning_rate': 1.9998303791027055e-07, 'epoch': 1.87}
{'loss': 0.4907, 'learning_rate': 1.9743872445085237e-07, 'epoch': 1.87}
{'loss': 0.525, 'learning_rate': 1.9489441099143415e-07, 'epoch': 1.87}
{'loss': 0.3504, 'learning_rate': 1.9235009753201592e-07, 'epoch': 1.87}
{'loss': 0.3256, 'learning_rate': 1.8980578407259775e-07, 'epoch': 1.87}
{'loss': 0.3452, 'learning_rate': 1.8726147061317955e-07, 'epoch': 1.88}
{'loss': 0.3002, 'learning_rate': 1.8471715715376135e-07, 'epoch': 1.88}
{'loss': 0.3446, 'learning_rate': 1.8217284369434315e-07, 'epoch': 1.88}
{'loss': 0.5719, 'learning_rate': 1.7962853023492495e-07, 'epoch': 1.88}
{'loss': 0.4149, 'learning_rate': 1.7708421677550675e-07, 'epoch': 1.88}
{'loss': 0.4446, 'learning_rate': 1.7453990331608855e-07, 'epoch': 1.88}
{'loss': 0.3953, 'learning_rate': 1.7199558985667035e-07, 'epoch': 1.89}
{'loss': 0.5898, 'learning_rate': 1.6945127639725215e-07, 'epoch': 1.89}
{'loss': 0.3646, 'learning_rate': 1.6690696293783395e-07, 'epoch': 1.89}
{'loss': 0.6354, 'learning_rate': 1.6436264947841575e-07, 'epoch': 1.89}
{'loss': 0.5974, 'learning_rate': 1.6181833601899755e-07, 'epoch': 1.89}
{'loss': 0.2757, 'learning_rate': 1.5927402255957935e-07, 'epoch': 1.89}
{'loss': 0.4745, 'learning_rate': 1.5672970910016115e-07, 'epoch': 1.9}
{'loss': 0.732, 'learning_rate': 1.5418539564074295e-07, 'epoch': 1.9}
{'loss': 0.4432, 'learning_rate': 1.5164108218132472e-07, 'epoch': 1.9}
{'loss': 0.1692, 'learning_rate': 1.4909676872190655e-07, 'epoch': 1.9}
{'loss': 0.5767, 'learning_rate': 1.4655245526248835e-07, 'epoch': 1.9}
{'loss': 0.5344, 'learning_rate': 1.4400814180307015e-07, 'epoch': 1.9}
{'eval_loss': 0.3516378700733185, 'eval_mse': 0.357712071346872, 'eval_pearson': 0.2545808941299564, 'eval_spearman': 0.07579482411770798, 'eval_auroc': 0.5305006416873586, 'eval_runtime': 19.9748, 'eval_samples_per_second': 1116.859, 'eval_steps_per_second': 17.472, 'epoch': 1.9}
{'loss': 0.2859, 'learning_rate': 1.4146382834365195e-07, 'epoch': 1.91}
{'loss': 0.5307, 'learning_rate': 1.3891951488423375e-07, 'epoch': 1.91}
{'loss': 0.4938, 'learning_rate': 1.3637520142481555e-07, 'epoch': 1.91}
{'loss': 0.317, 'learning_rate': 1.3383088796539732e-07, 'epoch': 1.91}
{'loss': 0.3137, 'learning_rate': 1.3128657450597912e-07, 'epoch': 1.91}
{'loss': 0.5817, 'learning_rate': 1.2874226104656095e-07, 'epoch': 1.91}
{'loss': 0.3359, 'learning_rate': 1.2619794758714275e-07, 'epoch': 1.92}
{'loss': 0.7064, 'learning_rate': 1.2365363412772455e-07, 'epoch': 1.92}
{'loss': 0.4953, 'learning_rate': 1.2110932066830635e-07, 'epoch': 1.92}
{'loss': 0.3965, 'learning_rate': 1.1856500720888815e-07, 'epoch': 1.92}
{'loss': 0.5114, 'learning_rate': 1.1602069374946993e-07, 'epoch': 1.92}
{'loss': 0.313, 'learning_rate': 1.1347638029005173e-07, 'epoch': 1.92}
{'loss': 0.7538, 'learning_rate': 1.1093206683063353e-07, 'epoch': 1.93}
{'loss': 0.5352, 'learning_rate': 1.0838775337121533e-07, 'epoch': 1.93}
{'loss': 0.4448, 'learning_rate': 1.0584343991179713e-07, 'epoch': 1.93}
{'loss': 0.3614, 'learning_rate': 1.0329912645237895e-07, 'epoch': 1.93}
{'loss': 0.6065, 'learning_rate': 1.0075481299296075e-07, 'epoch': 1.93}
{'loss': 0.2662, 'learning_rate': 9.821049953354252e-08, 'epoch': 1.93}
{'loss': 0.282, 'learning_rate': 9.566618607412433e-08, 'epoch': 1.94}
{'loss': 0.6303, 'learning_rate': 9.312187261470613e-08, 'epoch': 1.94}
{'loss': 0.4551, 'learning_rate': 9.057755915528793e-08, 'epoch': 1.94}
{'loss': 0.5487, 'learning_rate': 8.803324569586973e-08, 'epoch': 1.94}
{'loss': 0.4327, 'learning_rate': 8.548893223645153e-08, 'epoch': 1.94}
{'loss': 0.4164, 'learning_rate': 8.294461877703333e-08, 'epoch': 1.94}
{'loss': 0.7463, 'learning_rate': 8.040030531761513e-08, 'epoch': 1.95}
{'eval_loss': 0.3516242206096649, 'eval_mse': 0.3577187222914629, 'eval_pearson': 0.2537788229497192, 'eval_spearman': 0.075770943641442, 'eval_auroc': 0.5307419865955991, 'eval_runtime': 19.9762, 'eval_samples_per_second': 1116.781, 'eval_steps_per_second': 17.471, 'epoch': 1.95}
{'loss': 0.3147, 'learning_rate': 7.785599185819693e-08, 'epoch': 1.95}
{'loss': 0.3047, 'learning_rate': 7.531167839877873e-08, 'epoch': 1.95}
{'loss': 0.5731, 'learning_rate': 7.276736493936053e-08, 'epoch': 1.95}
{'loss': 0.3182, 'learning_rate': 7.022305147994233e-08, 'epoch': 1.95}
{'loss': 0.3212, 'learning_rate': 6.767873802052413e-08, 'epoch': 1.95}
{'loss': 0.5142, 'learning_rate': 6.513442456110593e-08, 'epoch': 1.96}
{'loss': 0.6129, 'learning_rate': 6.259011110168773e-08, 'epoch': 1.96}
{'loss': 0.7328, 'learning_rate': 6.004579764226953e-08, 'epoch': 1.96}
{'loss': 0.5383, 'learning_rate': 5.750148418285133e-08, 'epoch': 1.96}
{'loss': 0.3214, 'learning_rate': 5.495717072343313e-08, 'epoch': 1.96}
{'loss': 0.7573, 'learning_rate': 5.241285726401493e-08, 'epoch': 1.97}
{'loss': 0.5356, 'learning_rate': 4.9868543804596734e-08, 'epoch': 1.97}
{'loss': 0.5712, 'learning_rate': 4.732423034517853e-08, 'epoch': 1.97}
{'loss': 0.9262, 'learning_rate': 4.477991688576033e-08, 'epoch': 1.97}
{'loss': 0.3422, 'learning_rate': 4.223560342634213e-08, 'epoch': 1.97}
{'loss': 0.3698, 'learning_rate': 3.969128996692393e-08, 'epoch': 1.97}
{'loss': 0.5526, 'learning_rate': 3.714697650750573e-08, 'epoch': 1.98}
{'loss': 0.2491, 'learning_rate': 3.460266304808753e-08, 'epoch': 1.98}
{'loss': 0.6904, 'learning_rate': 3.205834958866933e-08, 'epoch': 1.98}
{'loss': 0.569, 'learning_rate': 2.9514036129251127e-08, 'epoch': 1.98}
{'loss': 0.2818, 'learning_rate': 2.6969722669832923e-08, 'epoch': 1.98}
{'loss': 0.5824, 'learning_rate': 2.442540921041472e-08, 'epoch': 1.98}
{'loss': 0.4014, 'learning_rate': 2.1881095750996523e-08, 'epoch': 1.99}
{'loss': 0.6968, 'learning_rate': 1.9336782291578323e-08, 'epoch': 1.99}
{'loss': 0.4911, 'learning_rate': 1.6792468832160123e-08, 'epoch': 1.99}
{'eval_loss': 0.3516651690006256, 'eval_mse': 0.3577615135300625, 'eval_pearson': 0.2535069344112327, 'eval_spearman': 0.07535747639717164, 'eval_auroc': 0.5306907199409672, 'eval_runtime': 19.9553, 'eval_samples_per_second': 1117.948, 'eval_steps_per_second': 17.489, 'epoch': 1.99}
{'loss': 0.4911, 'learning_rate': 1.4248155372741922e-08, 'epoch': 1.99}
{'loss': 0.295, 'learning_rate': 1.1703841913323722e-08, 'epoch': 1.99}
{'loss': 0.6049, 'learning_rate': 9.159528453905522e-09, 'epoch': 1.99}
{'loss': 0.56, 'learning_rate': 6.615214994487321e-09, 'epoch': 2.0}
{'loss': 0.2646, 'learning_rate': 4.070901535069121e-09, 'epoch': 2.0}
{'loss': 0.3412, 'learning_rate': 1.52658807565092e-09, 'epoch': 2.0}
{'train_runtime': 3440.5398, 'train_samples_per_second': 109.894, 'train_steps_per_second': 6.869, 'train_loss': 0.44749312060421675, 'epoch': 2.0}
[STEP 2b] OK

=== STEP 3: score (leak-free) ===
--- scoring 2a (/home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2a_s20) ---
[load] ADASTRA eval: 251791 rows (pos=9071, neg=242720)
[windows] built 251791/251791  (dropped: 0 out-of-bounds, 0 bad-chrom; hg38-base!=ref on 0 kept rows)
[score] running twin inference on 251791 variants (dump_embeddings=False)...
Loaded weights from /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2a_s20/pytorch_model.bin
  missing keys: 0 | unexpected keys: 0
[leakage] train.meta.csv: +16365 bins, 16365 seen total
[leakage] dev.meta.csv: +2036 bins, 18401 seen total
[leakage] 205551/251791 eval variants (81.64%) in a seen bin; 7585 ASB-positive. Dropped for leak_free.
[AUROC:full] balanced 9071 pos + 9071 neg  AUROC=0.6621 95%CI[0.6542,0.6697]  AUPRC=0.7020
[AUROC:leak_free] balanced 1486 pos + 1486 neg  AUROC=0.6652 95%CI[0.6454,0.6843]  AUPRC=0.7029

=== entexBERT-2 vs benchmark models (CTCF AUROC, 11 with valid CTCF) ===
      Sei                  DNN       0.7668
      DeepSEA              DNN       0.7664
      Enformer             DNN       0.7338
  >>> entexBERT-2 (this run)   0.6652  <<<
      DeepBind_ChIP-seq    DNN       0.6596
      DeepBind_HT-SELEX    DNN       0.6296
      deltaSVM_ChIP-seq    kmer/gkm  0.6118
      tRap                 PWM       0.6076
      FABIAN-variant       PWM       0.5514
      Beluga               DNN       0.5423
      atSNP                PWM       0.5312
      motifbreakR          PWM       0.5283

[done] wrote /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/score_2a_adastra_metrics.json + /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/score_2a_adastra_perVariant.csv.gz
[filter] total_reads>=20: 790085/2391015 rows kept
[load] 790085 hetSNV rows over donors=['ENC-001', 'ENC-002', 'ENC-003', 'ENC-004']
[leakage] train.meta.csv: +16365 bins, 16365 seen total
[leakage] dev.meta.csv: +2036 bins, 18401 seen total

===== donor ENC-001: 176390 rows (pos=11296, neg=165094) =====
[windows] built 176390/176390  (dropped: 0 out-of-bounds, 0 bad-chrom; hg38-base!=ref on 0 kept rows)
[score] running twin inference on 176390 variants (dump_embeddings=False)...
Loaded weights from /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2a_s20/pytorch_model.bin
  missing keys: 0 | unexpected keys: 0
[leakage] 158196/176390 ENC-001 (cross-donor) variants in a seen bin (10207 positive).
  [ENC-001:full] AUROC=0.5602 CI[0.5529,0.5678] AUPRC=0.6269 n_pos=11296 | mag_Spearman=0.0132 signed_Spearman=0.0593
  [ENC-001:leak_free] AUROC=0.6258 CI[0.6018,0.6487] AUPRC=0.6896 n_pos=1089 | mag_Spearman=0.0516 signed_Spearman=0.0836
  --- per-tissue [leak_free] (>= 20 pos & neg) ---
    Peyers_patch                     AUROC=0.6947 n_pos=70 mag_Sp=0.0802
    adrenal_gland                    AUROC=0.7092 n_pos=63 mag_Sp=0.0969
    body_of_pancreas                 AUROC=0.6139 n_pos=216 mag_Sp=0.0085
    esophagus_muscularis_mucosa      AUROC=0.6054 n_pos=21 mag_Sp=-0.0081
    esophagus_squamous_epithelium    AUROC=0.6225 n_pos=51 mag_Sp=0.1230
    gastrocnemius_medialis           AUROC=0.6633 n_pos=28 mag_Sp=0.0675
    gastroesophageal_sphincter       AUROC=0.6967 n_pos=26 mag_Sp=0.0889
    prostate_gland                   AUROC=0.5935 n_pos=85 mag_Sp=0.0680
    spleen                           AUROC=0.6453 n_pos=52 mag_Sp=0.1335
    testis                           AUROC=0.5517 n_pos=22 mag_Sp=0.0341
    thoracic_aorta                   AUROC=0.6597 n_pos=78 mag_Sp=0.0248
    tibial_artery                    AUROC=0.5638 n_pos=66 mag_Sp=0.0125
    tibial_nerve                     AUROC=0.6465 n_pos=23 mag_Sp=0.0808
    transverse_colon                 AUROC=0.7285 n_pos=139 mag_Sp=0.0471
    upper_lobe_of_left_lung          AUROC=0.6366 n_pos=112 mag_Sp=0.0345

===== donor ENC-002: 202506 rows (pos=10877, neg=191629) =====
[windows] built 202506/202506  (dropped: 0 out-of-bounds, 0 bad-chrom; hg38-base!=ref on 0 kept rows)
[score] running twin inference on 202506 variants (dump_embeddings=False)...
Loaded weights from /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2a_s20/pytorch_model.bin
  missing keys: 0 | unexpected keys: 0
[leakage] 182398/202506 ENC-002 (matched) variants in a seen bin (9910 positive).
  [ENC-002:full] AUROC=0.6117 CI[0.6038,0.6187] AUPRC=0.6787 n_pos=10877 | mag_Spearman=0.0292 signed_Spearman=0.0659
  [ENC-002:leak_free] AUROC=0.6846 CI[0.6569,0.7081] AUPRC=0.7486 n_pos=967 | mag_Spearman=0.0493 signed_Spearman=0.0791
  --- per-tissue [leak_free] (>= 20 pos & neg) ---
    Peyers_patch                     AUROC=0.7622 n_pos=61 mag_Sp=0.0764
    adrenal_gland                    AUROC=0.7093 n_pos=85 mag_Sp=0.0296
    body_of_pancreas                 AUROC=0.6734 n_pos=120 mag_Sp=0.0131
    esophagus_muscularis_mucosa      AUROC=0.6594 n_pos=68 mag_Sp=0.0225
    esophagus_squamous_epithelium    AUROC=0.7278 n_pos=102 mag_Sp=0.0728
    gastroesophageal_sphincter       AUROC=0.6831 n_pos=39 mag_Sp=-0.0158
    prostate_gland                   AUROC=0.7417 n_pos=45 mag_Sp=0.0605
    sigmoid_colon                    AUROC=0.8099 n_pos=28 mag_Sp=0.0285
    spleen                           AUROC=0.6434 n_pos=134 mag_Sp=0.0420
    thyroid_gland                    AUROC=0.7223 n_pos=81 mag_Sp=0.0840
    transverse_colon                 AUROC=0.7028 n_pos=55 mag_Sp=0.0647
    upper_lobe_of_left_lung          AUROC=0.7385 n_pos=75 mag_Sp=0.0513

===== donor ENC-003: 196350 rows (pos=10462, neg=185888) =====
[windows] built 196350/196350  (dropped: 0 out-of-bounds, 0 bad-chrom; hg38-base!=ref on 0 kept rows)
[score] running twin inference on 196350 variants (dump_embeddings=False)...
Loaded weights from /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2a_s20/pytorch_model.bin
  missing keys: 0 | unexpected keys: 0
[leakage] 177304/196350 ENC-003 (cross-donor) variants in a seen bin (9769 positive).
  [ENC-003:full] AUROC=0.5842 CI[0.5768,0.5924] AUPRC=0.6449 n_pos=10462 | mag_Spearman=0.0197 signed_Spearman=0.0667
  [ENC-003:leak_free] AUROC=0.6239 CI[0.5942,0.6533] AUPRC=0.6890 n_pos=693 | mag_Spearman=0.0099 signed_Spearman=0.0684
  --- per-tissue [leak_free] (>= 20 pos & neg) ---
    Peyers_patch                     AUROC=0.6481 n_pos=68 mag_Sp=-0.0026
    adrenal_gland                    AUROC=0.7654 n_pos=54 mag_Sp=0.0750
    body_of_pancreas                 AUROC=0.6720 n_pos=37 mag_Sp=0.0337
    coronary_artery                  AUROC=0.6009 n_pos=21 mag_Sp=0.0088
    esophagus_squamous_epithelium    AUROC=0.5392 n_pos=49 mag_Sp=-0.0156
    gastrocnemius_medialis           AUROC=0.8151 n_pos=26 mag_Sp=0.0089
    gastroesophageal_sphincter       AUROC=0.6159 n_pos=29 mag_Sp=0.0018
    heart_left_ventricle             AUROC=0.6863 n_pos=38 mag_Sp=0.0117
    right_lobe_of_liver              AUROC=0.5244 n_pos=51 mag_Sp=-0.0351
    spleen                           AUROC=0.6504 n_pos=59 mag_Sp=0.0500
    thyroid_gland                    AUROC=0.6465 n_pos=23 mag_Sp=0.0969
    tibial_nerve                     AUROC=0.5537 n_pos=44 mag_Sp=0.0007
    transverse_colon                 AUROC=0.5303 n_pos=34 mag_Sp=-0.0472
    upper_lobe_of_left_lung          AUROC=0.5944 n_pos=30 mag_Sp=0.0087
    uterus                           AUROC=0.6332 n_pos=42 mag_Sp=0.0555

===== donor ENC-004: 214839 rows (pos=10629, neg=204210) =====
[windows] built 214839/214839  (dropped: 0 out-of-bounds, 0 bad-chrom; hg38-base!=ref on 0 kept rows)
[score] running twin inference on 214839 variants (dump_embeddings=False)...
Loaded weights from /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2a_s20/pytorch_model.bin
  missing keys: 0 | unexpected keys: 0
[leakage] 193455/214839 ENC-004 (cross-donor) variants in a seen bin (9822 positive).
  [ENC-004:full] AUROC=0.5740 CI[0.5667,0.5819] AUPRC=0.6407 n_pos=10629 | mag_Spearman=0.0231 signed_Spearman=0.0640
  [ENC-004:leak_free] AUROC=0.6724 CI[0.6463,0.6979] AUPRC=0.7252 n_pos=807 | mag_Spearman=0.0326 signed_Spearman=0.0709
  --- per-tissue [leak_free] (>= 20 pos & neg) ---
    adrenal_gland                    AUROC=0.6354 n_pos=24 mag_Sp=0.0425
    ascending_aorta                  AUROC=0.6816 n_pos=32 mag_Sp=0.0482
    body_of_pancreas                 AUROC=0.7236 n_pos=66 mag_Sp=0.0847
    breast_epithelium                AUROC=0.7200 n_pos=20 mag_Sp=-0.0074
    esophagus_squamous_epithelium    AUROC=0.5822 n_pos=23 mag_Sp=-0.0091
    gastrocnemius_medialis           AUROC=0.6860 n_pos=33 mag_Sp=0.0285
    gastroesophageal_sphincter       AUROC=0.6679 n_pos=81 mag_Sp=0.0088
    heart_left_ventricle             AUROC=0.7572 n_pos=53 mag_Sp=0.0634
    right_atrium_auricular_region    AUROC=0.7485 n_pos=52 mag_Sp=0.0479
    spleen                           AUROC=0.5927 n_pos=72 mag_Sp=0.0005
    stomach                          AUROC=0.6119 n_pos=31 mag_Sp=0.0076
    thyroid_gland                    AUROC=0.6315 n_pos=99 mag_Sp=-0.0029
    tibial_nerve                     AUROC=0.6382 n_pos=71 mag_Sp=0.0139
    upper_lobe_of_left_lung          AUROC=0.6838 n_pos=65 mag_Sp=0.0299
    uterus                           AUROC=0.7253 n_pos=31 mag_Sp=0.0705

[write] /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/score_2a_hetsnv_perVariant.csv.gz  (790085 scored variants)
[write] /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/score_2a_hetsnv_summary.csv

=== donor-level (ALL-tissue) summary ===
  donor  donor_kind    regime    auroc  n_pos  mag_spearman  signed_spearman
ENC-001 cross-donor      full 0.560236  11296      0.013181         0.059290
ENC-001 cross-donor leak_free 0.625831   1089      0.051572         0.083632
ENC-002     matched      full 0.611678  10877      0.029226         0.065916
ENC-002     matched leak_free 0.684647    967      0.049276         0.079117
ENC-003 cross-donor      full 0.584246  10462      0.019706         0.066680
ENC-003 cross-donor leak_free 0.623932    693      0.009910         0.068444
ENC-004 cross-donor      full 0.574022  10629      0.023070         0.064014
ENC-004 cross-donor leak_free 0.672372    807      0.032624         0.070866
--- scoring 2b (/home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2b_s20) ---
[load] ADASTRA eval: 251791 rows (pos=9071, neg=242720)
[windows] built 251791/251791  (dropped: 0 out-of-bounds, 0 bad-chrom; hg38-base!=ref on 0 kept rows)
[score] running twin inference on 251791 variants (dump_embeddings=False)...
Loaded weights from /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2b_s20/pytorch_model.bin
  missing keys: 0 | unexpected keys: 0
[leakage] train.meta.csv: +16365 bins, 16365 seen total
[leakage] dev.meta.csv: +2036 bins, 18401 seen total
[leakage] 205551/251791 eval variants (81.64%) in a seen bin; 7585 ASB-positive. Dropped for leak_free.
[AUROC:full] balanced 9071 pos + 9071 neg  AUROC=0.6717 95%CI[0.6640,0.6793]  AUPRC=0.7214
[AUROC:leak_free] balanced 1486 pos + 1486 neg  AUROC=0.6748 95%CI[0.6564,0.6931]  AUPRC=0.7221

=== entexBERT-2 vs benchmark models (CTCF AUROC, 11 with valid CTCF) ===
      Sei                  DNN       0.7668
      DeepSEA              DNN       0.7664
      Enformer             DNN       0.7338
  >>> entexBERT-2 (this run)   0.6748  <<<
      DeepBind_ChIP-seq    DNN       0.6596
      DeepBind_HT-SELEX    DNN       0.6296
      deltaSVM_ChIP-seq    kmer/gkm  0.6118
      tRap                 PWM       0.6076
      FABIAN-variant       PWM       0.5514
      Beluga               DNN       0.5423
      atSNP                PWM       0.5312
      motifbreakR          PWM       0.5283

[done] wrote /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/score_2b_adastra_metrics.json + /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/score_2b_adastra_perVariant.csv.gz
[filter] total_reads>=20: 790085/2391015 rows kept
[load] 790085 hetSNV rows over donors=['ENC-001', 'ENC-002', 'ENC-003', 'ENC-004']
[leakage] train.meta.csv: +16365 bins, 16365 seen total
[leakage] dev.meta.csv: +2036 bins, 18401 seen total

===== donor ENC-001: 176390 rows (pos=11296, neg=165094) =====
[windows] built 176390/176390  (dropped: 0 out-of-bounds, 0 bad-chrom; hg38-base!=ref on 0 kept rows)
[score] running twin inference on 176390 variants (dump_embeddings=False)...
Loaded weights from /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2b_s20/pytorch_model.bin
  missing keys: 0 | unexpected keys: 0
[leakage] 158196/176390 ENC-001 (cross-donor) variants in a seen bin (10207 positive).
  [ENC-001:full] AUROC=0.6665 CI[0.6588,0.6734] AUPRC=0.7154 n_pos=11296 | mag_Spearman=0.0662 signed_Spearman=0.1143
  [ENC-001:leak_free] AUROC=0.6658 CI[0.6408,0.6878] AUPRC=0.7262 n_pos=1089 | mag_Spearman=0.0550 signed_Spearman=0.1002
  --- per-tissue [leak_free] (>= 20 pos & neg) ---
    Peyers_patch                     AUROC=0.6996 n_pos=70 mag_Sp=0.0727
    adrenal_gland                    AUROC=0.7317 n_pos=63 mag_Sp=0.0870
    body_of_pancreas                 AUROC=0.6348 n_pos=216 mag_Sp=0.0758
    esophagus_muscularis_mucosa      AUROC=0.6440 n_pos=21 mag_Sp=0.0334
    esophagus_squamous_epithelium    AUROC=0.6682 n_pos=51 mag_Sp=0.1240
    gastrocnemius_medialis           AUROC=0.7666 n_pos=28 mag_Sp=0.0974
    gastroesophageal_sphincter       AUROC=0.7959 n_pos=26 mag_Sp=0.0281
    prostate_gland                   AUROC=0.6779 n_pos=85 mag_Sp=0.0441
    spleen                           AUROC=0.7482 n_pos=52 mag_Sp=0.0556
    testis                           AUROC=0.6405 n_pos=22 mag_Sp=0.0832
    thoracic_aorta                   AUROC=0.6401 n_pos=78 mag_Sp=0.0126
    tibial_artery                    AUROC=0.6527 n_pos=66 mag_Sp=0.0502
    tibial_nerve                     AUROC=0.5898 n_pos=23 mag_Sp=0.0085
    transverse_colon                 AUROC=0.6843 n_pos=139 mag_Sp=0.0806
    upper_lobe_of_left_lung          AUROC=0.6206 n_pos=112 mag_Sp=0.0352

===== donor ENC-002: 202506 rows (pos=10877, neg=191629) =====
[windows] built 202506/202506  (dropped: 0 out-of-bounds, 0 bad-chrom; hg38-base!=ref on 0 kept rows)
[score] running twin inference on 202506 variants (dump_embeddings=False)...
Loaded weights from /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2b_s20/pytorch_model.bin
  missing keys: 0 | unexpected keys: 0
